12B8Li6He,,10C11Be,,Reactor,,Th,,U,,hep,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
3.3803428767623314,257.66997316620376,5.2843776308080725,34.736597749790086,4.044045449132387,48.83820823216907,4.806705729226686,3.14039280896115,,,5.628915369572464,2.5536264294336672
3.386628388225509,257.6666013293015,5.323791114926032,34.73477955046036,4.0666462818670635,48.83629098528345,4.833568818071141,1.7852956440902243,,,5.67089858538705,2.5432133682768994
3.396078576215317,257.6615436566795,5.353544023001933,34.73341596341803,4.089373423182274,50.0307056211658,4.865098893508468,1.7852138778868138,,,5.713194932647822,2.532842769025049
3.4087198598850668,255.58453376372037,5.368482773768026,34.73273418997094,4.113500992728812,50.433870587721785,4.896834644233453,1.7851321154282802,,,5.755806746842919,2.502245955347113
3.421408198429795,195.84033812012996,5.393473384048205,34.73159793063087,4.10840970248417,50.43431057338336,4.919629704096265,1.7565026881924601,,,5.798736380879699,2.502114981612967
3.4341437670026975,195.83521266953642,5.433700557882925,33.49157140757924,4.135209459086884,50.43200069148185,4.942530876334092,1.4240958986459566,,,5.841986205214657,2.50198401473431
3.4469267414089506,195.830087353084,5.474227765740157,33.35500100821165,4.146748518672362,50.431010774481095,4.97015304701122,1.424039992757403,,,5.88555860798432,2.501853054710783
3.4597572981081295,195.8249621707692,5.50482141451123,33.6238606338653,4.15831977732718,50.430020876911215,,,,,5.929455995137108,2.4816206657688307
3.472635614216649,195.81983712258852,5.520182295970299,33.62320063959943,4.181559251494027,50.428041140062376,,,,,5.973680790566185,2.4615518953741544
3.4855618675102082,195.81471220853842,5.545879076652582,33.622100677944815,4.204928603397188,50.42606148093228,,,,,6.018235436243303,2.451514291544691
3.498536236426243,195.8095874286154,5.587242967006184,33.620340814144775,4.216662210167858,48.04238006069366,,,,,6.0631223923536375,2.4218999282196187
3.5082986967063055,195.80574393169204,5.628915369572464,33.618581042460356,4.236291026430874,45.77077826415402,,,,,6.1026730253563,2.421789005660195
3.5180883985594944,156.21192747619978,5.660373516209429,33.617261274145044,4.256011216014465,45.76928090221237,,,,,6.142481652915182,2.4216780881810034
3.5311838415604058,156.20783916362814,5.69377008862747,33.61586824157546,4.275823204266937,45.76778358925603,,,,,6.188295298340635,2.4215513315680375
3.5443280299616498,156.20375095805394,5.686722895455839,33.61616150679296,4.303715023595787,45.76568743340928,,,,,6.234450644437862,2.392298921663389
3.557521145209096,156.19966285947453,5.734461259731651,32.81040132534777,4.333130189553883,33.68059517554511,,,,,6.280950239778322,2.382543714445364
3.5674481994193625,156.19659685575354,5.777231688640405,33.07443836487073,4.327767063714889,33.68088900544116,,,,,6.327796651941969,2.3632761755261225
3.5774029544924693,156.1935309122145,5.82032112041729,33.610663209681995,4.351953522732712,33.6795667910953,,,,,6.374992467659033,2.344164452449316
3.5907191851196,156.1894430811098,5.863731934342392,33.60890394454733,4.368152876712249,33.67868534370169,,,,,6.422540292952845,2.344041753091512
3.6040849829887693,156.1853553569901,5.9074665274416445,33.60714477149691,4.388486891141718,33.67758356690022,,,,,6.4704427532837405,2.3250855780454094
3.6175005326050034,151.22175383898906,5.951527314619168,32.01745991874192,4.4089155616316535,33.495844806490375,,,,,6.518702493694025,2.306282700854136
3.6309660191601147,151.21779612713354,5.995916728790629,32.01578404580287,4.425326946421422,26.866595487517152,,,,,6.567322178954034,2.3061619843207826
3.6444816285352597,151.21383851885756,6.040637221017574,30.87272056071986,4.433555532770238,26.866243914623386,,,,,6.616304493709261,2.2967580223695103
3.6580475473035023,151.20988101415858,6.085691260642772,30.499777206209572,4.445927109584984,26.865716563908926,,,,,6.665652142628614,2.269013119238084
3.6716639627323913,151.2059236130336,6.1310813354265585,30.49818077253255,4.4624762631178,26.86501344572485,,,,,6.715367850553741,2.259760641231195
3.6853310627865437,151.20196631548006,6.176809951684212,30.49658442241681,4.483249358585488,26.864134573872114,,,,,6.765454362649505,2.2324626675306405
3.6990490361302415,151.19800912149523,6.2228796344243404,30.494988155857975,4.504119154062289,26.863255730771087,,,,,6.815914444555554,2.2233592332854193
3.7128180721300352,144.04981229606608,6.27123430930334,30.493325467039583,4.530693750434309,24.38353291322076,,,,,6.866750882539034,2.1965009896423924
3.7266383608573577,137.23956117608614,6.263472387252694,30.49359149115835,4.525086099692564,23.2315619210877,,,,,6.917966483648441,2.196386019354978
3.7405100930911477,137.23596940027,6.316052393690688,30.491795873393574,4.554603897297986,23.230497919938184,,,,,6.969564075868617,2.196271055085392
3.7544334603204845,137.23237771845626,6.365131064331549,30.490133358629073,4.58005807236855,23.229585957738898,,,,,7.021546508276905,2.178509895961849
3.7684086547472293,137.22878613064253,6.357252926037437,30.49039935489985,4.609934460181467,23.103926757854047,,,,,7.073916651200464,2.160892370645564
3.782435869288681,139.45728051599912,6.410620192485245,30.24362678985927,4.631393982427582,18.531247579870982,,,,,7.1266773963747685,2.1434173175754894
3.7965152975802376,141.72196400836174,6.458433746851561,29.163834853778344,4.6443176158386095,18.53088383469387,,,,,7.179831657103271,2.126083584584082
3.8106471339780694,141.7182549209923,6.506603918192911,29.75644660960016,4.6572773118910735,18.530520096656602,,,,,7.233382368418274,2.10889002882132
3.8248315735618017,141.71454593069555,6.536892550869834,29.996496176419637,4.674613178039941,18.530035123713134,,,,,7.287332487242994,2.0918355166793785
3.83906881213721,141.71083703746893,6.567322178954034,29.99551486009819,4.700738045296035,18.529307688096278,,,,,7.34168499255483,2.0665660833251023
3.853359046238919,141.70712824130987,6.616304493709261,29.63316817574339,4.735798458694734,11.23593006112976,,,,,7.3964428855498605,2.0581391345897155
3.8677024731331193,141.7034195422159,6.665652142628614,29.15734775016803,4.762265270251724,11.235488970993632,,,,,7.451609189808557,2.0332767545026327
3.882099290820287,141.69971094018442,6.702904268263206,29.511172827927293,4.77555409231962,11.235268432419105,,,,,7.507186951462742,2.0249855514710418
3.896549698037921,141.69600243521288,6.721608329692859,29.510593560571394,4.788879996066492,11.23504789817345,,,,,7.563179239363785,1.99247031445114
3.9110538942632833,141.69229402729877,6.752897820839992,29.5096281402454,4.815643462782909,10.40574143390449,,,,,7.619589145252052,1.9843455100559897
3.925612079716154,137.18928486798663,6.796947959717833,29.50827660484844,4.842556501664689,9.560210697110227,,,,,7.676419783927631,1.9603745590809307
3.9402244553615935,137.18569440798092,6.822248359964483,29.507504326699358,4.856069371707091,9.560023042149684,,,,,7.73367429342232,1.9445210858017778
3.9548912229127207,137.18210404194306,6.8540063365070445,28.569563066009113,4.8786746667738505,9.559710292067491,,,,,7.791355835172897,1.9601693427582823
3.969612584833492,137.17851376987076,6.905126882531874,28.568067664508042,4.915062218900056,9.293068952496286,,,,,7.8494675941956915,1.9286948610106815
3.984388744341501,137.1749235917615,6.956628710699962,28.566572341279986,4.942530876334092,8.537949724482225,,,,,7.908012779262442,1.9208301172451212
3.9992199054107807,137.1713335076129,7.008514664800821,28.565077096320838,4.97015304701122,8.606770288037552,,,,,7.966994623077496,1.8976264340465232
4.014106272774621,133.88779508383902,7.060787609834346,27.656549455832053,4.997929588866192,8.817270557249381,,,,,8.026416382456285,1.8822804024289315
4.029048051928393,130.6828563521779,7.113450432169005,27.65510184371859,5.025861364628477,8.816924416694127,,,,,8.086281338505177,1.867058473575816
4.044045449132387,130.67943617567042,7.166506039701223,27.653654307376726,5.053949241849047,8.81657828972733,,,,,8.14659279680264,1.8445043533831087
4.059098671414663,130.67601608867434,7.219957362015944,27.540889499575623,5.072761646976001,8.816347545965028,,,,,8.207354087581772,1.836982917822167
4.074207926573901,130.67259609118747,7.273807350548395,27.208194760348846,5.101111634365677,12.777338290875992,,,,,8.268568565914181,1.8074864431776403
4.089373423182274,133.8702757268316,7.328058978747059,26.77131218561953,5.139158230659793,12.776669493428315,,,,,8.330239611895253,1.7928693701817624
4.1045953705883305,134.9511096198438,7.382715242237856,26.66214535220072,5.172681710472732,12.77608432437793,,,,,8.392370630830785,1.778370504890162
4.119873978919877,134.947577736415,7.437779158989556,26.768509705749615,5.196760855023865,12.775666362893432,,,,,8.454965053425012,1.7287678412957075
4.135209459086884,134.94404594542115,7.493253769480423,26.76710857583024,5.211262111550504,12.775415592565956,,,,,8.518026335970049,1.7147873625903032
4.150602022784396,134.94051424685983,7.5491421368661005,26.765707519249464,5.230660085169519,11.596305583539152,,,,,8.58155796053674,1.6940726818086569
4.166051882495454,134.93698264072864,7.605447347148752,26.764306536003478,5.259892514716576,11.04792181524374,,,,,8.645563435166919,1.6803727815168503
4.181559251494027,134.93345112702517,7.6479516774109575,26.334896099284222,5.289288314645825,11.04748810576792,,,,,8.710046294067118,1.666783671789121
4.1971243438479595,134.92991970574695,7.690693550319712,26.654470662099445,5.325439707738188,11.046958039530479,,,,,8.775010097803717,1.6400200901380049
4.212747374421923,132.76682176904217,7.748054520575592,26.760804398702835,5.3188483979803065,11.047054413318257,,,,,8.84045843349956,1.6267573110655849
4.228428558880385,130.63840103880128,7.805843317124013,26.759403672098262,5.358518982012276,11.046476183202735,,,,,8.906394915032,1.6136017875748383
4.2441681136905824,130.63498202575946,7.864063130903617,25.90830644603022,5.393473384048205,11.045970256679297,,,,,8.972823183232471,1.587692148594643
4.259966256125514,130.63156310219864,7.922717176652634,25.90695034127426,5.423615723283772,10.189435797687459,,,,,9.039746906087515,1.574852543562698
4.275823204266937,130.62814426811642,7.981808693086394,25.905594307500174,5.438750005021831,9.399503841620099,,,,,9.10716977894132,1.5621167719203195
4.291739177008378,130.62472552351048,8.041340943076152,25.904238344704243,5.453926518085891,9.399319341133841,,,,,9.17509552469976,1.5124328078205493
4.307714394058157,130.6213068683785,8.078773868933789,25.903390903998744,5.484406709897018,9.398950351025755,,,,,9.24352789403598,1.5002018221682236
4.3237490759424135,120.49415363128384,8.11638104731326,25.79826962803633,5.525312109143419,9.398458386747865,,,,,9.312470665597479,1.4880697480240679
4.339843444008161,120.49100010919959,8.176917004024338,25.48662578710181,5.551032769414634,9.398150922150764,,,,,9.381927646214772,1.464175779731801
4.355997720426332,120.487846669648,8.23790446763653,25.485291754153142,5.561354527111017,9.398027939128333,,,,,9.45190267111158,1.4523350468002079
4.372212128194853,120.48469331262689,8.299346805710087,25.483957791031052,5.576873160906768,9.397843467612173,,,,,9.52239960411661,1.4290148713823072
4.388486891141718,120.48154003813423,8.361247410922186,25.482623897731884,5.592435098540408,9.397658999716958,,,,,9.5934223378769,1.3947713274533518
4.404822233928082,120.47838684616761,8.423609701254248,25.276546903325855,5.60804046084876,9.397474535442635,,,,,9.664974794072762,1.3779224496030098
4.421218382051356,118.54696533066686,8.486437120180687,24.670843938584056,5.628915369572464,8.80988917184811,,,,,9.737060923634328,1.3612771066828975
4.437675561848329,116.64650695443278,8.549733136859032,24.669552605672415,5.644622527938621,8.809716244759228,,,,,9.809684706959702,1.3502685113426056
4.454194000498285,116.64345413133186,8.6135012463215,24.668261340352327,5.67089858538705,8.809428040487388,,,,,9.88285015413476,1.3073224951109725
4.4707739260261405,116.64040138812814,8.677744969667973,24.666970142620258,5.697296959463671,8.809139845643967,,,,,9.9473174292733,1.3002506041600972
4.487415567305596,116.63734872481953,8.742467854260422,24.665679012472665,5.718504109239235,8.392669643124341,,,,,10.002909697017461,1.286288707893068
4.5041191540622885,116.63429614140392,8.80767347391879,24.66438794990604,5.739790198765492,7.618066209916128,,,,,10.068160138091264,1.2707586177358634
4.520884916876972,115.69410699440883,8.873365429118325,24.268351336430246,5.755806746842919,7.617916676819073,,,,,10.143253421997821,1.245320565661938
4.537713087188693,114.76149671281927,8.939547347188388,24.072094117288582,5.787974047427145,8.391955803578393,,,,,10.218906788502444,1.2253244262678364
4.554603897297985,114.75849322341016,9.006222882512738,23.87742402269161,5.814917414822831,8.66689735657795,,,,,10.295124414976266,1.2056493653186702
4.571557580370082,114.755489812607,9.073395716731333,23.49402370610243,5.825729847585069,8.666783942647822,,,,,10.371910509947309,1.176758338478431
4.58857437043813,114.75248648040782,9.141069558943602,23.116779656731254,5.8528489705018805,8.666500414315468,,,,,10.449269313332865,1.1578631042566478
4.605654502406424,114.7494832268106,9.209248145913266,22.745593023261485,5.896502393110972,8.666046788276503,,,,,10.527205096673608,1.139271271221516
4.622798212053644,112.9099033104573,9.277935242274657,22.744402462738346,5.923950966484888,8.665763284059688,,,,,10.605722163369464,1.1119708654634313
4.640005736036116,112.90694828016836,9.347134640740608,22.110011068530124,5.951527314619168,7.025823549501964,,,,,10.684824848917229,1.0941159251042256
4.6572773118910735,112.90399332721724,9.416850162311864,21.580187936205014,5.984788432736033,7.025547735977953,,,,,10.764517521149964,1.0678975788189713
4.674613178039941,112.90103845160189,9.487085656488068,20.97826904497219,6.001488634023312,7.025409833276332,,,,,10.844804580478172,1.0423075038769642
4.692013573791622,112.8980836533203,9.540105841043072,20.977445498768343,6.018235436243303,6.968823596166499,,,,,10.925690460132776,1.0214425872904422
4.709478739345807,112.89512893237045,9.56672694714198,20.977033737790254,6.051869363992955,5.254289914627115,,,,,11.007179626409929,1.0091035313852585
4.72700891579628,105.8362616663202,9.611260636615869,20.97634748745417,6.091346591847898,5.254049269141119,,,,,11.089276578917598,0.9770084508333352
4.744604345134258,105.83349176439201,9.682946139606106,19.664268246598926,6.1310813354265585,5.2538086346766315,,,,,11.17198585082404,0.9535963559174073
4.762265270251724,105.83072193495653,9.755166308290391,19.193052553173796,6.159621887889239,5.253636759663876,,,,,11.255312009108113,0.9307452860242262
4.779991934944783,105.82795217801184,9.827925130468106,18.961199924948342,6.176809951684212,5.253533637355165,,,,,11.33925965481144,0.9121136224470575
4.797784583917026,105.82518249355607,9.901226623681596,18.73214808315672,6.211330099963417,5.232179485611466,,,,,11.423833423292477,0.897467794183541
4.815643462782909,105.82241288158731,9.975074835438015,17.846080186885665,6.240244215252788,5.169076069056877,,,,,11.509037984482458,0.872435444085892
4.833568818071141,105.81964334210367,10.049473843432805,17.418433810995822,6.257657250926108,5.16897460656861,,,,,11.59487804314326,0.8446871655560834
4.851560897228094,105.81687387510324,10.124427755774876,17.277571610092313,6.29262922802628,5.16877168756676,,,,,11.681358339127183,0.8244458912074355
4.8696199486212075,105.81410448058413,10.199940711213424,17.843278009806934,6.339562747821136,5.168501141289157,,,,,11.768483647638677,0.7982239462176262
4.88774622154243,107.53244758027493,10.279199004134178,17.842305134569905,6.386846320860909,5.168230609172614,,,,,11.856258779498006,0.779096071963239
4.9059399662116485,107.52963328648558,10.266476414373049,17.84246079104315,6.4165774747176245,5.1680615337906115,,,,,11.944688581406904,0.7604265597703094
4.924201433780152,107.52681906635074,10.35266046095109,17.69805370195285,6.448443269158507,4.013570674912869,,,,,12.033777936216179,0.7362407840490134
4.942530876334092,107.52400491986847,10.429875688015386,17.48426070295462,6.44046201514461,3.9920771409239935,,,,,12.11167403150659,0.7060265637739883
4.960928546897963,107.52119084703688,10.507666824172137,17.273050329548504,6.494527797394908,4.433237907956199,,,,,12.400227006978874,0.650464983851074
4.979394699438105,107.51837684785399,10.586038164834253,16.723671673680272,6.5429671758950265,4.541604487682071,,,,,12.505780507435837,0.6294887253597654
4.997929588866192,107.51556292231791,10.66499403745193,16.12658436201696,6.591767839073982,4.541366768884886,,,,,12.594427784359619,0.6017658637111525
5.016533471042765,107.5127490704267,10.71464022630304,15.932087484874796,6.628607049767988,4.223150063696817,,,,,12.683703437873037,0.5799888557446214
5.035206602780759,107.50993529217843,10.764517521149964,14.996190976548368,6.665652142628614,3.9272310227613922,,,,,12.8037228204998,0.5635819244528574
5.053949241849047,107.50712158757116,10.844804580478172,14.114994647948793,6.696681154358636,3.927102545892684,,,,,12.894482062743762,0.5365625943668587
5.072761646976001,107.50430795660311,10.925690460132776,13.178828451338864,6.715367850553741,3.927025461788937,,,,,12.998120517292772,0.5192611937200959
5.091644077853061,180.15622424467765,10.98675053121909,12.304913780420438,6.734106690879147,3.9269483791982456,,,,,12.214771304621003,0.6888704950184303
5.110596795138322,180.15150927208646,11.017408414522178,12.304672250376475,6.765454362649505,3.9268199115760503,,,,,12.295564417845046,0.6693968037215456
5.129620060460133,180.14679442289355,11.037894515905574,12.107571168814873,6.815914444555554,3.92661437212217,,,,,,
5.148714136420701,180.14207969709568,11.078981066926383,10.814197786022682,6.8540063365070445,3.926460224592014,,,,,,
5.16787928659973,180.1373650946896,11.140897828524091,10.247536416545636,6.885912148340971,3.926331772939487,,,,,,
5.1822999508027445,180.1338292238591,11.182367790606957,9.202218201975256,6.917966483648441,3.894656126888983,,,,,,
5.196760855023865,183.06026765510632,11.223992117067054,9.20197736540809,6.943717353298542,3.287613220083293,,,,,,
5.216104850357866,183.05547667911785,11.29720785712976,7.551294304815415,6.982523493445268,3.2874841578913054,,,,,,
5.235520850189653,183.05068582851678,11.349797039345491,7.460220886681845,7.021546508276905,3.2873551007659194,,,,,,
5.255009122542849,183.04589510329984,11.402631027368205,5.85635547784638,7.060787609834346,2.708579150143356,,,,,,
5.274569936438746,183.0411045034639,11.466356561570613,4.523691667450383,7.113450432169005,2.697534229863196,,,,,,
5.294203561900016,183.03631402900535,11.498352757386408,4.523602873049479,7.166506039701223,2.6649479385898736,,,,,,
5.308976726588002,183.0327212554384,11.530438236710983,4.523514080391506,7.213254205406248,2.664825884477466,,,,,,
5.3188483979803065,183.03032611223924,11.56261324868473,3.329109094964704,7.704993857783382,2.497110379054433,,,,,,
5.33369033263867,183.02673345620778,11.616437908964956,3.329000185275001,7.762461486756803,2.496979674129036,,,,,,
5.353544023001933,183.0219433578622,11.703079009018634,2.223861175063338,7.8130971568938925,2.4968653129314258,,,,,,
5.3734716151098505,183.01715338488106,11.790366320955622,1.584640942274486,,,,,,,,
5.393473384048205,183.01236353726105,11.845251185488909,1.5845891017524751,,,,,,,,
5.413549605926728,183.00757381499892,11.900391542368475,1.1110690565558985,,,,,,,,
5.433700557882925,183.00278421809136,11.989150508101384,0.8616934053225836,,,,,,,,
5.453926518085891,182.9979947465353,12.078571481800157,0.778994126433259,,,,,,,,
5.474227765740157,182.9932054003271,12.216151846989238,0.7062795853754688,,,,,,,,
5.4946045810895425,182.98841617946363,,,,,,,,,,
5.515057245421022,182.98362708394163,,,,,,,,,,
5.53558604106861,182.9788381137578,,,,,,,,,,
5.556191251417259,182.9740492689089,,,,,,,,,,
5.576873160906768,184.45133429665526,,,,,,,,,,
5.597632055035715,185.9405465406485,,,,,,,,,,
5.618468220365391,185.93568018321787,,,,,,,,,,
5.63938194452376,185.9308139531475,,,,,,,,,,
5.660373516209429,185.9259478504342,,,,,,,,,,
5.681443225195633,185.92108187507432,,,,,,,,,,
5.702591362334237,185.91621602706468,,,,,,,,,,
5.723818219559746,185.91135030640194,,,,,,,,,,
5.74512408989334,185.90648471308282,,,,,,,,,,
5.766509267446914,185.90161924710395,,,,,,,,,,
5.787974047427145,188.9205245832371,,,,,,,,,,
5.809518726139561,188.91558023508006,,,,,,,,,,
5.8311436009926325,188.91063601632442,,,,,,,,,,
5.8528489705018805,188.90569192696677,,,,,,,,,,
5.874635134293995,188.90074796700392,,,,,,,,,,
5.896502393110972,188.89580413643213,,,,,,,,,,
5.918451048814264,188.8908604352482,,,,,,,,,,
5.940481404388947,188.8859168634487,,,,,,,,,,
5.962593763947908,188.8809734210303,,,,,,,,,,
5.984788432736033,188.87603010798958,,,,,,,,,,
6.007065717134429,188.87108692432315,,,,,,,,,,
6.029425924664655,188.86614387002763,,,,,,,,,,
6.051869363992955,188.86120094509965,,,,,,,,,,
6.0743963449345335,188.85625814953582,,,,,,,,,,
6.0970071784578215,188.8513154833329,,,,,,,,,,
6.119702176688775,188.8463729464872,,,,,,,,,,
6.142481652915182,188.8414305389955,,,,,,,,,,
6.165345921590989,188.83648826085437,,,,,,,,,,
6.188295298340635,188.83154611206044,,,,,,,,,,
6.211330099963417,188.82660409261038,,,,,,,,,,
6.234450644437862,188.82166220250073,,,,,,,,,,
6.257657250926108,188.81672044172817,,,,,,,,,,
6.280950239778322,188.81177881028927,,,,,,,,,,
6.304329932537112,188.80683730818066,,,,,,,,,,
6.327796651941969,188.80189593539916,,,,,,,,,,
6.351350721933729,188.79695469194098,,,,,,,,,,
6.374992467659033,188.79201357780292,,,,,,,,,,
6.398722215474823,188.78707259298164,,,,,,,,,,
6.422540292952845,188.78213173747372,,,,,,,,,,
6.4464470288841715,188.77719101127576,,,,,,,,,,
6.4704427532837405,188.77225041438442,,,,,,,,,,
6.494527797394908,188.7673099467963,,,,,,,,,,
6.518702493694025,188.76236960850798,,,,,,,,,,
6.5429671758950265,188.75742939951633,,,,,,,,,,
6.567322178954034,188.75248931981756,,,,,,,,,,
6.591767839073982,188.74754936940843,,,,,,,,,,
6.616304493709261,188.74260954828563,,,,,,,,,,
6.640932481570376,188.7376698564457,,,,,,,,,,
6.665652142628614,188.73273029388534,,,,,,,,,,
6.6904638181207465,188.72779086060112,,,,,,,,,,
6.715367850553741,188.72285155658963,,,,,,,,,,
6.740364583709478,188.71791238184755,,,,,,,,,,
6.765454362649505,188.71297333637145,,,,,,,,,,
6.790637533719802,188.70803442015816,,,,,,,,,,
6.815914444555554,188.7030956332039,,,,,,,,,,
6.841285444085958,188.6981569755055,,,,,,,,,,
6.866750882539034,188.69321844705954,,,,,,,,,,
6.892311111446464,188.68828004786266,,,,,,,,,,
6.917966483648441,188.6833417779115,,,,,,,,,,
6.943717353298542,188.67840363720265,,,,,,,,,,
6.969564075868617,188.67346562573272,,,,,,,,,,
6.995507008153694,188.66852774349834,,,,,,,,,,
7.021546508276905,188.66358999049615,,,,,,,,,,
7.04768293569443,188.65865236672292,,,,,,,,,,
7.073916651200464,188.6537148721749,,,,,,,,,,
7.100248016932187,188.6487775068489,,,,,,,,,,
7.1266773963747685,187.1280795725912,,,,,,,,,,
7.15320515436639,185.6196399855002,,,,,,,,,,
7.179831657103271,185.61478202670037,,,,,,,,,,
7.206557272144735,185.60992419504095,,,,,,,,,,
7.233382368418274,185.60506649051865,,,,,,,,,,
7.260307316224649,185.60020891313016,,,,,,,,,,
7.287332487242994,185.59535146287212,,,,,,,,,,
7.314458254535953,185.59049413974142,,,,,,,,,,
7.34168499255483,185.58563694373433,,,,,,,,,,
7.369013077144751,185.5807798748477,,,,,,,,,,
7.3964428855498605,185.57592293307826,,,,,,,,,,
7.423974796418524,185.57106611842264,,,,,,,,,,
7.451609189808557,185.5662094308775,,,,,,,,,,
7.479346447192472,185.56135287043955,,,,,,,,,,
7.507186951462742,185.55649643710547,,,,,,,,,,
7.535131086937088,184.06072538282572,,,,,,,,,,
7.563179239363785,182.57701174011487,,,,,,,,,,
7.591331795926981,182.57223341169623,,,,,,,,,,
7.619589145252052,182.5674552083338,,,,,,,,,,
7.6479516774109575,182.5626771300245,,,,,,,,,,
7.676419783927631,182.55789917676503,,,,,,,,,,
7.704993857783382,182.55312134855214,,,,,,,,,,
7.73367429342232,182.54834364538257,,,,,,,,,,
7.762461486756803,182.543566067253,,,,,,,,,,
7.791355835172897,182.5387886141602,,,,,,,,,,
7.820357737535871,182.5340112861009,,,,,,,,,,
7.8494675941956915,179.60775931728296,,,,,,,,,,
7.878685806992555,179.60305869888413,,,,,,,,,,
7.908012779262442,179.59835820350793,,,,,,,,,,
7.937448915842672,179.5936578311511,,,,,,,,,,
7.966994623077496,179.5889575818104,,,,,,,,,,
7.996650308823711,179.58425745548266,,,,,,,,,,
8.026416382456285,178.1366286240271,,,,,,,,,,
8.056293254874012,176.70066912964685,,,,,,,,,,
8.086281338505177,176.6960445943843,,,,,,,,,,
8.11638104731326,176.6914201801531,,,,,,,,,,
8.14659279680264,173.85883236524444,,,,,,,,,,
8.16932538644072,173.8554197341465,,,,,,,,,,
8.192121410037576,173.85200717003443,,,,,,,,,,
8.22261508922586,173.8474571887492,,,,,,,,,,
8.253222275578393,173.84290732654418,,,,,,,,,,
8.283943391604913,173.8383575834162,,,,,,,,,,
8.314778861387868,173.8338079593622,,,,,,,,,,
8.337980764379937,171.04815045769973,,,,,,,,,,
8.361247410922186,171.04479299676692,,,,,,,,,,
8.392370630830785,171.04031648470507,,,,,,,,,,
8.423609701254248,171.03584008980062,,,,,,,,,,
8.454965053425012,168.29391840476876,,,,,,,,,,
8.486437120180687,168.2895138874346,,,,,,,,,,
8.518026335970049,168.28510948537362,,,,,,,,,,
8.549733136859032,168.28070519858278,,,,,,,,,,
8.57359066598355,168.27740205913378,,,,,,,,,,
8.597514768144535,168.27409898452146,,,,,,,,,,
8.629517450237982,168.26969498589278,,,,,,,,,,
8.66163925648402,168.26529110252372,,,,,,,,,,
8.693880630300606,168.26088733441122,,,,,,,,,,
8.726242016756233,166.9045361978314,,,,,,,,,,
8.758723862576078,162.90925931530913,,,,,,,,,,
8.791326616148176,162.90499572299782,,,,,,,,,,
8.824050727529604,162.90073224227146,,,,,,,,,,
8.856896648452693,160.28922666538088,,,,,,,,,,
8.889864832331266,160.28503164345722,,,,,,,,,,
8.922955734266896,160.2808367313239,,,,,,,,,,
8.956169811055188,157.71133140601924,,,,,,,,,,
8.989507521192087,157.70720385168124,,,,,,,,,,
9.014592214956071,157.70410825681913,,,,,,,,,,
9.039746906087515,156.4338788645424,,,,,,,,,,
9.073395716731333,155.17286525193848,,,,,,,,,,
9.10716977894132,155.16880413326442,,,,,,,,,,
9.141069558943602,153.9179882889999,,,,,,,,,,
9.17509552469976,152.67725527217618,,,,,,,,,,
9.209248145913266,152.67325946755201,,,,,,,,,,
9.24352789403598,151.44256021067363,,,,,,,,,,
9.269321416759457,150.22276452273923,,,,,,,,,,
9.295186914796055,150.21981583804572,,,,,,,,,,
9.329786554326255,149.00889379206959,,,,,,,,,,
9.364514984709892,145.44199380109478,,,,,,,,,,
9.399372685347451,145.4381873546772,,,,,,,,,,
9.434360137423896,143.10662854495558,,,,,,,,,,
9.469477823915316,140.8124475833909,,,,,,,,,,
9.504726229595587,140.80876229950113,,,,,,,,,,
9.540105841043072,139.67370276302222,,,,,,,,,,
9.575617146647332,138.54779294230187,,,,,,,,,,
9.611260636615869,138.5441669279966,,,,,,,,,,
9.647036802980889,137.4273622964733,,,,,,,,,,
9.682946139606106,136.31956022790624,,,,,,,,,,
9.718989142193543,136.31599252996622,,,,,,,,,,
9.755166308290391,131.98384329674892,,,,,,,,,,
9.791478137295865,131.9803890713609,,,,,,,,,,
9.827925130468106,131.97693493637524,,,,,,,,,,
9.864507790931093,127.7826818126172,,,,,,,,,,
9.901226623681596,127.77933753825253,,,,,,,,,,
9.938082135596142,125.73087251296188,,,,,,,,,,
9.975074835438015,123.7152469830128,,,,,,,,,,
10.012205233864274,123.71200915983415,,,,,,,,,,
10.049473843432805,120.75065327612803,,,,,,,,,,
10.086881178609405,119.77728217124181,,,,,,,,,,
10.124427755774876,119.77414741081469,,,,,,,,,,
10.16211409323214,117.85401574765271,,,,,,,,,,
10.199940711213424,117.85093132214178,,,,,,,,,,
10.237908131887407,115.96163125483577,,,,,,,,,,
10.276016879366468,114.1026190664992,,,,,,,,,,
10.314267479713873,114.09963282095738,,,,,,,,,,
10.35266046095109,112.27047083174087,,,,,,,,,,
10.391196353065025,110.47063263174326,,,,,,,,,,
10.429875688015386,110.46774144101602,,,,,,,,,,
10.468698999741981,106.95705474536845,,,,,,,,,,
10.507666824172137,106.9542555105174,,,,,,,,,,
10.54677969922805,104.39403830933794,,,,,,,,,,
10.586038164834253,101.89510630046736,,,,,,,,,,
10.62544276292503,101.8924395447924,,,,,,,,,,
10.66499403745193,100.25897436356492,,,,,,,,,,
10.704692534391267,100.2563504280438,,,,,,,,,,
10.734563351388728,100.25438252146947,,,,,,,,,,
10.764517521149964,93.98650399638868,,,,,,,,,,
10.804586476122287,93.98404422131212,,,,,,,,,,
10.844804580478172,91.7343014176875,,,,,,,,,,
10.885172389399012,89.53841182632243,,,,,,,,,,
10.925690460132776,89.53606846483507,,,,,,,,,,
